,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"p[95, 15]",0.0,0.004,0.0,0.0,0.0,0.0,30.0,80.0,1.1
"p[96, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[96, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[96, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[96, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[96, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[96, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[96, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[96, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[96, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[96, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[96, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[96, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[96, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[96, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[96, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[96, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[97, 0]",0.001,0.01,0.0,0.0,0.0,0.0,215.0,547.0,1.02
"p[97, 1]",0.323,0.251,0.0,0.79,0.01,0.007,502.0,1414.0,1.01
"p[97, 2]",0.155,0.188,0.0,0.534,0.008,0.006,330.0,443.0,1.02
"p[97, 3]",0.008,0.044,0.0,0.015,0.001,0.001,28.0,82.0,1.11
"p[97, 4]",0.02,0.074,0.0,0.095,0.002,0.001,173.0,306.0,1.03
"p[97, 5]",0.002,0.026,0.0,0.0,0.001,0.0,56.0,285.0,1.08
"p[97, 6]",0.013,0.059,0.0,0.05,0.002,0.001,240.0,653.0,1.03
"p[97, 7]",0.021,0.068,0.0,0.096,0.002,0.002,42.0,494.0,1.08
"p[97, 8]",0.0,0.005,0.0,0.0,0.0,0.0,85.0,232.0,1.03
"p[97, 9]",0.002,0.023,0.0,0.0,0.001,0.0,15.0,95.0,1.19
"p[97, 10]",0.007,0.046,0.0,0.009,0.001,0.001,75.0,410.0,1.06
"p[97, 11]",0.005,0.041,0.0,0.002,0.001,0.001,151.0,428.0,1.04
"p[97, 12]",0.435,0.284,0.0,0.901,0.01,0.007,775.0,2245.0,1.01
"p[97, 13]",0.004,0.033,0.0,0.0,0.001,0.001,79.0,267.0,1.06
"p[97, 14]",0.002,0.023,0.0,0.0,0.0,0.0,30.0,218.0,1.1
"p[97, 15]",0.003,0.029,0.0,0.0,0.001,0.0,35.0,75.0,1.09
"p[98, 0]",0.203,0.227,0.0,0.678,0.008,0.006,691.0,1055.0,1.01
"p[98, 1]",0.702,0.262,0.192,1.0,0.01,0.007,640.0,832.0,1.01
"p[98, 2]",0.021,0.059,0.0,0.095,0.003,0.002,69.0,144.0,1.04
"p[98, 3]",0.0,0.0,0.0,0.0,0.0,0.0,22.0,54.0,1.14
"p[98, 4]",0.006,0.037,0.0,0.017,0.001,0.001,38.0,349.0,1.09
"p[98, 5]",0.016,0.082,0.0,0.036,0.003,0.002,182.0,261.0,1.02
"p[98, 6]",0.024,0.07,0.0,0.108,0.002,0.002,199.0,642.0,1.03
"p[98, 7]",0.014,0.06,0.0,0.052,0.002,0.002,150.0,259.0,1.01
"p[98, 8]",0.001,0.014,0.0,0.0,0.0,0.0,49.0,201.0,1.07
"p[98, 9]",0.003,0.025,0.0,0.002,0.001,0.0,125.0,415.0,1.04
"p[98, 10]",0.002,0.019,0.0,0.001,0.001,0.0,64.0,328.0,1.06
"p[98, 11]",0.0,0.002,0.0,0.0,0.0,0.0,359.0,717.0,1.02
"p[98, 12]",0.003,0.02,0.0,0.003,0.001,0.001,36.0,38.0,1.1
"p[98, 13]",0.002,0.016,0.0,0.001,0.0,0.0,113.0,582.0,1.04
"p[98, 14]",0.001,0.016,0.0,0.0,0.0,0.0,123.0,452.0,1.05
"p[98, 15]",0.002,0.012,0.0,0.001,0.0,0.0,222.0,376.0,1.03
"p[99, 0]",0.009,0.024,0.0,0.039,0.001,0.0,607.0,754.0,1.01
"p[99, 1]",0.034,0.059,0.0,0.133,0.002,0.001,577.0,874.0,1.02
"p[99, 2]",0.693,0.197,0.335,0.994,0.005,0.004,1231.0,2011.0,1.01
"p[99, 3]",0.039,0.082,0.0,0.189,0.002,0.001,460.0,954.0,1.02
"p[99, 4]",0.0,0.0,0.0,0.0,0.0,0.0,10.0,48.0,1.33
"p[99, 5]",0.165,0.179,0.0,0.524,0.005,0.004,988.0,1265.0,1.01
"p[99, 6]",0.016,0.041,0.0,0.075,0.001,0.001,306.0,736.0,1.03
"p[99, 7]",0.002,0.011,0.0,0.004,0.0,0.0,14.0,36.0,1.21
"p[99, 8]",0.002,0.01,0.0,0.006,0.0,0.0,79.0,232.0,1.04
"p[99, 9]",0.003,0.02,0.0,0.005,0.001,0.0,62.0,147.0,1.06
"p[99, 10]",0.028,0.066,0.0,0.135,0.002,0.001,342.0,430.0,1.02
"p[99, 11]",0.001,0.007,0.0,0.001,0.0,0.0,278.0,517.0,1.03
"p[99, 12]",0.001,0.011,0.0,0.002,0.0,0.0,201.0,487.0,1.03
"p[99, 13]",0.002,0.017,0.0,0.002,0.0,0.0,63.0,591.0,1.05
"p[99, 14]",0.002,0.019,0.0,0.003,0.0,0.0,213.0,403.0,1.02
"p[99, 15]",0.003,0.021,0.0,0.005,0.0,0.0,73.0,98.0,1.05
"p[100, 0]",0.001,0.005,0.0,0.003,0.0,0.0,55.0,265.0,1.07
"p[100, 1]",0.0,0.002,0.0,0.0,0.0,0.0,27.0,230.0,1.11
"p[100, 2]",0.002,0.009,0.0,0.007,0.0,0.0,162.0,453.0,1.03
"p[100, 3]",0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,1.22
"p[100, 4]",0.042,0.062,0.0,0.149,0.003,0.002,251.0,422.0,1.02
"p[100, 5]",0.001,0.008,0.0,0.001,0.0,0.0,36.0,85.0,1.1
"p[100, 6]",0.943,0.07,0.816,1.0,0.004,0.003,195.0,338.0,1.03
"p[100, 7]",0.008,0.022,0.0,0.032,0.001,0.001,197.0,621.0,1.04
"p[100, 8]",0.001,0.012,0.0,0.0,0.0,0.0,120.0,267.0,1.04
"p[100, 9]",0.0,0.002,0.0,0.0,0.0,0.0,30.0,332.0,1.1
"p[100, 10]",0.0,0.003,0.0,0.0,0.0,0.0,35.0,307.0,1.08
"p[100, 11]",0.001,0.006,0.0,0.001,0.0,0.0,259.0,317.0,1.04
"p[100, 12]",0.0,0.001,0.0,0.0,0.0,0.0,57.0,461.0,1.06
"p[100, 13]",0.0,0.004,0.0,0.0,0.0,0.0,63.0,332.0,1.06
"p[100, 14]",0.0,0.007,0.0,0.0,0.0,0.0,172.0,423.0,1.03
"p[100, 15]",0.001,0.004,0.0,0.0,0.0,0.0,72.0,251.0,1.06
"p[101, 0]",0.006,0.035,0.0,0.022,0.001,0.001,27.0,32.0,1.11
"p[101, 1]",0.001,0.007,0.0,0.001,0.0,0.0,26.0,256.0,1.11
"p[101, 2]",0.004,0.023,0.0,0.01,0.001,0.001,200.0,529.0,1.04
"p[101, 3]",0.068,0.165,0.0,0.408,0.007,0.005,35.0,39.0,1.08
"p[101, 4]",0.009,0.054,0.0,0.016,0.002,0.001,27.0,188.0,1.12
"p[101, 5]",0.005,0.036,0.0,0.004,0.001,0.001,41.0,176.0,1.08
"p[101, 6]",0.739,0.278,0.163,1.0,0.009,0.006,772.0,1172.0,1.01
"p[101, 7]",0.154,0.217,0.0,0.614,0.008,0.006,434.0,1020.0,1.02
"p[101, 8]",0.003,0.03,0.0,0.0,0.001,0.001,124.0,208.0,1.03
"p[101, 9]",0.001,0.02,0.0,0.0,0.0,0.0,20.0,281.0,1.14
"p[101, 10]",0.001,0.019,0.0,0.0,0.0,0.0,32.0,88.0,1.1
"p[101, 11]",0.004,0.033,0.0,0.001,0.001,0.001,126.0,405.0,1.05
"p[101, 12]",0.0,0.006,0.0,0.0,0.0,0.0,36.0,402.0,1.08
"p[101, 13]",0.002,0.026,0.0,0.0,0.001,0.0,56.0,381.0,1.08
"p[101, 14]",0.001,0.019,0.0,0.0,0.0,0.0,148.0,409.0,1.03
"p[101, 15]",0.002,0.027,0.0,0.0,0.001,0.0,65.0,484.0,1.06
"p[102, 0]",0.0,0.001,0.0,0.0,0.0,0.0,99.0,344.0,1.03
"p[102, 1]",0.0,0.001,0.0,0.0,0.0,0.0,48.0,229.0,1.04
"p[102, 2]",0.0,0.002,0.0,0.0,0.0,0.0,70.0,159.0,1.04
"p[102, 3]",0.0,0.003,0.0,0.0,0.0,0.0,83.0,167.0,1.04
"p[102, 4]",0.009,0.049,0.0,0.026,0.001,0.001,190.0,292.0,1.01
"p[102, 5]",0.0,0.001,0.0,0.0,0.0,0.0,41.0,284.0,1.07
"p[102, 6]",0.0,0.004,0.0,0.0,0.0,0.0,87.0,341.0,1.04
"p[102, 7]",0.0,0.003,0.0,0.0,0.0,0.0,41.0,192.0,1.08
"p[102, 8]",0.987,0.054,0.948,1.0,0.002,0.001,136.0,223.0,1.02
"p[102, 9]",0.0,0.004,0.0,0.0,0.0,0.0,148.0,249.0,1.03
"p[102, 10]",0.0,0.003,0.0,0.0,0.0,0.0,101.0,86.0,1.04
"p[102, 11]",0.001,0.011,0.0,0.0,0.0,0.0,276.0,599.0,1.02
"p[102, 12]",0.001,0.009,0.0,0.0,0.0,0.0,90.0,384.0,1.06
"p[102, 13]",0.0,0.004,0.0,0.0,0.0,0.0,143.0,218.0,1.03
"p[102, 14]",0.001,0.011,0.0,0.0,0.0,0.0,84.0,460.0,1.04
"p[102, 15]",0.0,0.006,0.0,0.0,0.0,0.0,165.0,470.0,1.02
"p[103, 0]",0.004,0.043,0.0,0.0,0.001,0.001,83.0,172.0,1.04
"p[103, 1]",0.819,0.26,0.237,1.0,0.009,0.007,294.0,1030.0,1.02
"p[103, 2]",0.022,0.095,0.0,0.084,0.003,0.002,40.0,459.0,1.08
"p[103, 3]",0.001,0.018,0.0,0.0,0.0,0.0,68.0,420.0,1.05
"p[103, 4]",0.006,0.054,0.0,0.0,0.001,0.001,62.0,423.0,1.06
"p[103, 5]",0.106,0.207,0.0,0.573,0.005,0.004,305.0,764.0,1.03
"p[103, 6]",0.003,0.039,0.0,0.0,0.001,0.001,61.0,245.0,1.06
"p[103, 7]",0.007,0.047,0.0,0.006,0.001,0.001,62.0,150.0,1.06
"p[103, 8]",0.007,0.053,0.0,0.001,0.001,0.001,65.0,276.0,1.05
"p[103, 9]",0.004,0.039,0.0,0.0,0.001,0.001,36.0,543.0,1.09
"p[103, 10]",0.006,0.053,0.0,0.001,0.001,0.001,70.0,221.0,1.06
"p[103, 11]",0.006,0.048,0.0,0.001,0.001,0.001,156.0,419.0,1.04
"p[103, 12]",0.004,0.035,0.0,0.0,0.001,0.0,29.0,619.0,1.09
"p[103, 13]",0.001,0.021,0.0,0.0,0.001,0.0,28.0,253.0,1.1
"p[103, 14]",0.002,0.018,0.0,0.0,0.0,0.0,36.0,320.0,1.09
"p[103, 15]",0.002,0.027,0.0,0.0,0.001,0.0,105.0,144.0,1.03
"p[104, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[104, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[104, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[104, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[104, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[104, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[104, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[104, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[104, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[104, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[104, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[104, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[104, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[104, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[104, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[104, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[105, 0]",0.289,0.209,0.003,0.671,0.007,0.005,823.0,975.0,1.01
"p[105, 1]",0.005,0.016,0.0,0.02,0.002,0.001,35.0,193.0,1.08
"p[105, 2]",0.011,0.02,0.0,0.039,0.001,0.001,226.0,376.0,1.01
"p[105, 3]",0.001,0.01,0.0,0.002,0.001,0.0,14.0,32.0,1.22
"p[105, 4]",0.045,0.093,0.0,0.207,0.004,0.003,78.0,352.0,1.05
"p[105, 5]",0.001,0.007,0.0,0.001,0.0,0.0,13.0,46.0,1.24
"p[105, 6]",0.568,0.232,0.168,0.967,0.01,0.007,499.0,1325.0,1.02
"p[105, 7]",0.064,0.096,0.0,0.239,0.004,0.003,398.0,1066.0,1.02
"p[105, 8]",0.002,0.015,0.0,0.004,0.0,0.0,78.0,278.0,1.05
"p[105, 9]",0.007,0.031,0.0,0.022,0.001,0.001,35.0,167.0,1.08
"p[105, 10]",0.002,0.017,0.0,0.002,0.0,0.0,70.0,411.0,1.04
"p[105, 11]",0.002,0.02,0.0,0.001,0.0,0.0,81.0,418.0,1.06
"p[105, 12]",0.0,0.002,0.0,0.0,0.0,0.0,38.0,544.0,1.09
"p[105, 13]",0.001,0.011,0.0,0.001,0.0,0.0,33.0,512.0,1.1
"p[105, 14]",0.001,0.013,0.0,0.001,0.0,0.0,149.0,463.0,1.03
"p[105, 15]",0.002,0.017,0.0,0.002,0.0,0.0,65.0,477.0,1.05
"p[106, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[106, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[106, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[106, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[106, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[106, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[106, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[106, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[106, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[106, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[106, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[106, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[106, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[106, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[106, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[106, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[107, 0]",0.921,0.092,0.763,1.0,0.003,0.003,530.0,1459.0,1.01
"p[107, 1]",0.016,0.038,0.0,0.066,0.001,0.001,310.0,639.0,1.02
"p[107, 2]",0.002,0.004,0.0,0.006,0.0,0.0,36.0,294.0,1.09
"p[107, 3]",0.015,0.054,0.0,0.066,0.002,0.001,277.0,431.0,1.02
"p[107, 4]",0.001,0.005,0.0,0.001,0.0,0.0,30.0,288.0,1.1
"p[107, 5]",0.001,0.009,0.0,0.0,0.0,0.0,34.0,403.0,1.11
"p[107, 6]",0.004,0.013,0.0,0.017,0.001,0.001,77.0,336.0,1.05
"p[107, 7]",0.016,0.033,0.0,0.064,0.001,0.001,502.0,1011.0,1.01
"p[107, 8]",0.002,0.014,0.0,0.005,0.0,0.0,236.0,366.0,1.01
"p[107, 9]",0.012,0.032,0.0,0.051,0.001,0.001,372.0,510.0,1.02
"p[107, 10]",0.003,0.02,0.0,0.004,0.001,0.0,142.0,343.0,1.01
"p[107, 11]",0.002,0.02,0.0,0.003,0.0,0.0,177.0,604.0,1.03
"p[107, 12]",0.001,0.008,0.0,0.0,0.0,0.0,91.0,371.0,1.06
"p[107, 13]",0.001,0.014,0.0,0.001,0.0,0.0,36.0,538.0,1.09
"p[107, 14]",0.002,0.015,0.0,0.002,0.0,0.0,191.0,638.0,1.02
"p[107, 15]",0.002,0.017,0.0,0.003,0.0,0.0,353.0,940.0,1.03
"p[108, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[108, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[108, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[108, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[108, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[108, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[108, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[108, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[108, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[108, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[108, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[108, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[108, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[108, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[108, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[108, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[109, 0]",0.001,0.005,0.0,0.001,0.0,0.0,27.0,54.0,1.11
"p[109, 1]",0.0,0.004,0.0,0.0,0.0,0.0,90.0,250.0,1.04
"p[109, 2]",0.004,0.023,0.0,0.008,0.001,0.001,25.0,155.0,1.12
"p[109, 3]",0.007,0.04,0.0,0.016,0.001,0.001,117.0,294.0,1.03
"p[109, 4]",0.001,0.014,0.0,0.0,0.0,0.0,99.0,138.0,1.06
"p[109, 5]",0.979,0.066,0.9,1.0,0.002,0.002,51.0,221.0,1.07
"p[109, 6]",0.0,0.007,0.0,0.0,0.0,0.0,121.0,210.0,1.05
"p[109, 7]",0.003,0.019,0.0,0.005,0.001,0.0,33.0,98.0,1.1
"p[109, 8]",0.001,0.008,0.0,0.0,0.0,0.0,118.0,526.0,1.05
"p[109, 9]",0.001,0.017,0.0,0.0,0.0,0.0,32.0,283.0,1.1
"p[109, 10]",0.002,0.02,0.0,0.0,0.0,0.0,111.0,183.0,1.04
"p[109, 11]",0.0,0.001,0.0,0.0,0.0,0.0,93.0,710.0,1.04
"p[109, 12]",0.0,0.007,0.0,0.0,0.0,0.0,51.0,274.0,1.07
"p[109, 13]",0.001,0.009,0.0,0.0,0.0,0.0,50.0,277.0,1.08
"p[109, 14]",0.0,0.009,0.0,0.0,0.0,0.0,33.0,394.0,1.1
"p[109, 15]",0.001,0.007,0.0,0.0,0.0,0.0,48.0,418.0,1.07
"p[110, 0]",0.888,0.085,0.74,0.997,0.002,0.001,1481.0,2291.0,1.0
"p[110, 1]",0.018,0.03,0.0,0.07,0.001,0.001,638.0,1052.0,1.01
"p[110, 2]",0.016,0.025,0.0,0.057,0.001,0.001,70.0,417.0,1.05
"p[110, 3]",0.004,0.016,0.0,0.018,0.0,0.0,74.0,425.0,1.05
"p[110, 4]",0.0,0.001,0.0,0.0,0.0,0.0,15.0,96.0,1.19
"p[110, 5]",0.0,0.001,0.0,0.0,0.0,0.0,24.0,187.0,1.14
"p[110, 6]",0.006,0.013,0.0,0.023,0.001,0.001,84.0,680.0,1.04
"p[110, 7]",0.036,0.05,0.0,0.12,0.001,0.001,1098.0,1454.0,1.0
"p[110, 8]",0.004,0.013,0.0,0.017,0.0,0.0,206.0,426.0,1.02
"p[110, 9]",0.027,0.041,0.0,0.1,0.001,0.001,795.0,935.0,1.01
"p[110, 10]",0.001,0.005,0.0,0.001,0.0,0.0,73.0,359.0,1.05
"p[110, 11]",0.001,0.004,0.0,0.001,0.0,0.0,158.0,684.0,1.04
"p[110, 12]",0.0,0.001,0.0,0.0,0.0,0.0,34.0,490.0,1.1
"p[110, 13]",0.0,0.004,0.0,0.0,0.0,0.0,189.0,629.0,1.04
"p[110, 14]",0.0,0.003,0.0,0.0,0.0,0.0,196.0,651.0,1.03
"p[110, 15]",0.0,0.002,0.0,0.0,0.0,0.0,389.0,898.0,1.02
"p[111, 0]",0.025,0.113,0.0,0.076,0.003,0.002,269.0,416.0,1.01
"p[111, 1]",0.001,0.012,0.0,0.0,0.0,0.0,196.0,505.0,1.03
"p[111, 2]",0.005,0.049,0.0,0.0,0.001,0.001,167.0,350.0,1.02
"p[111, 3]",0.004,0.042,0.0,0.0,0.001,0.001,274.0,505.0,1.02
"p[111, 4]",0.0,0.01,0.0,0.0,0.0,0.0,29.0,229.0,1.12
"p[111, 5]",0.0,0.002,0.0,0.0,0.0,0.0,21.0,108.0,1.14
"p[111, 6]",0.002,0.028,0.0,0.0,0.001,0.0,241.0,581.0,1.02
"p[111, 7]",0.004,0.038,0.0,0.0,0.001,0.001,46.0,404.0,1.07
"p[111, 8]",0.008,0.065,0.0,0.001,0.001,0.001,416.0,546.0,1.0
"p[111, 9]",0.001,0.025,0.0,0.0,0.0,0.0,30.0,73.0,1.1
"p[111, 10]",0.004,0.047,0.0,0.0,0.001,0.001,59.0,93.0,1.06
"p[111, 11]",0.94,0.171,0.623,1.0,0.005,0.004,415.0,1574.0,1.01
"p[111, 12]",0.003,0.033,0.0,0.0,0.001,0.0,27.0,270.0,1.11
"p[111, 13]",0.001,0.019,0.0,0.0,0.0,0.0,35.0,117.0,1.11
"p[111, 14]",0.001,0.025,0.0,0.0,0.001,0.0,32.0,477.0,1.1
"p[111, 15]",0.001,0.018,0.0,0.0,0.0,0.0,43.0,86.0,1.1
"p[112, 0]",0.82,0.123,0.586,0.991,0.003,0.002,1993.0,3031.0,1.0
"p[112, 1]",0.023,0.04,0.0,0.094,0.001,0.001,601.0,889.0,1.01
"p[112, 2]",0.028,0.039,0.0,0.101,0.002,0.001,147.0,471.0,1.03
"p[112, 3]",0.005,0.019,0.0,0.021,0.001,0.0,71.0,303.0,1.05
"p[112, 4]",0.0,0.002,0.0,0.0,0.0,0.0,16.0,166.0,1.18
"p[112, 5]",0.0,0.004,0.0,0.0,0.0,0.0,28.0,182.0,1.12
"p[112, 6]",0.011,0.025,0.0,0.046,0.001,0.001,176.0,803.0,1.03
"p[112, 7]",0.039,0.056,0.0,0.133,0.001,0.001,1032.0,1390.0,1.0
"p[112, 8]",0.007,0.021,0.0,0.033,0.001,0.0,211.0,522.0,1.02
"p[112, 9]",0.063,0.08,0.0,0.21,0.002,0.001,1198.0,1469.0,1.0
"p[112, 10]",0.001,0.008,0.0,0.002,0.0,0.0,77.0,353.0,1.04
"p[112, 11]",0.001,0.008,0.0,0.002,0.0,0.0,163.0,661.0,1.04
"p[112, 12]",0.0,0.002,0.0,0.0,0.0,0.0,37.0,534.0,1.1
"p[112, 13]",0.001,0.007,0.0,0.0,0.0,0.0,280.0,658.0,1.03
"p[112, 14]",0.001,0.005,0.0,0.0,0.0,0.0,225.0,648.0,1.03
"p[112, 15]",0.001,0.005,0.0,0.0,0.0,0.0,367.0,826.0,1.02
"p[113, 0]",0.913,0.099,0.737,1.0,0.004,0.003,557.0,1488.0,1.01
"p[113, 1]",0.016,0.038,0.0,0.068,0.001,0.001,317.0,664.0,1.02
"p[113, 2]",0.002,0.005,0.0,0.006,0.0,0.0,38.0,306.0,1.09
"p[113, 3]",0.015,0.054,0.0,0.065,0.002,0.001,278.0,441.0,1.02
"p[113, 4]",0.001,0.006,0.0,0.002,0.0,0.0,31.0,287.0,1.1
"p[113, 5]",0.001,0.011,0.0,0.001,0.0,0.0,37.0,414.0,1.1
"p[113, 6]",0.005,0.015,0.0,0.021,0.001,0.001,85.0,386.0,1.04
"p[113, 7]",0.015,0.032,0.0,0.062,0.001,0.001,505.0,1006.0,1.01
"p[113, 8]",0.002,0.015,0.0,0.006,0.0,0.0,244.0,369.0,1.01
"p[113, 9]",0.016,0.041,0.0,0.068,0.001,0.001,363.0,605.0,1.02
"p[113, 10]",0.003,0.024,0.0,0.005,0.001,0.0,143.0,318.0,1.01
"p[113, 11]",0.003,0.024,0.0,0.003,0.001,0.0,177.0,590.0,1.03
"p[113, 12]",0.001,0.009,0.0,0.0,0.0,0.0,98.0,378.0,1.06
"p[113, 13]",0.002,0.016,0.0,0.001,0.0,0.0,36.0,562.0,1.09
"p[113, 14]",0.002,0.019,0.0,0.002,0.001,0.0,183.0,649.0,1.02
"p[113, 15]",0.003,0.021,0.0,0.003,0.001,0.0,329.0,908.0,1.03
"p[114, 0]",0.104,0.172,0.0,0.474,0.008,0.005,230.0,634.0,1.02
"p[114, 1]",0.006,0.028,0.0,0.022,0.001,0.001,62.0,187.0,1.04
"p[114, 2]",0.23,0.24,0.0,0.72,0.01,0.007,423.0,1191.0,1.01
"p[114, 3]",0.004,0.033,0.0,0.004,0.001,0.001,29.0,210.0,1.1
"p[114, 4]",0.0,0.006,0.0,0.0,0.0,0.0,13.0,115.0,1.24
"p[114, 5]",0.0,0.0,0.0,0.0,0.0,0.0,16.0,133.0,1.2
"p[114, 6]",0.008,0.038,0.0,0.023,0.001,0.001,152.0,558.0,1.04
"p[114, 7]",0.037,0.1,0.0,0.197,0.005,0.003,36.0,154.0,1.11
"p[114, 8]",0.598,0.309,0.078,1.0,0.012,0.009,532.0,1037.0,1.01
"p[114, 9]",0.007,0.047,0.0,0.016,0.001,0.001,24.0,156.0,1.13
"p[114, 10]",0.001,0.009,0.0,0.0,0.0,0.0,19.0,62.0,1.16
"p[114, 11]",0.003,0.026,0.0,0.002,0.001,0.0,215.0,414.0,1.03
"p[114, 12]",0.0,0.003,0.0,0.0,0.0,0.0,16.0,27.0,1.19
"p[114, 13]",0.0,0.002,0.0,0.0,0.0,0.0,87.0,176.0,1.05
"p[114, 14]",0.001,0.014,0.0,0.0,0.0,0.0,28.0,435.0,1.11
"p[114, 15]",0.0,0.001,0.0,0.0,0.0,0.0,56.0,134.0,1.07
"p[115, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[115, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[115, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[115, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
